x,y,gray_value
62,70,219
63,70,220
64,70,226
65,70,239
66,70,251
67,70,254
68,70,253
69,70,254
70,70,255
71,70,255
72,70,255
73,70,255
74,70,255
75,70,255
76,70,255
77,70,255
78,70,255
79,70,255
80,70,255
81,70,255
82,70,255
83,70,255
84,70,255
85,70,255
86,70,255
87,70,255
88,70,255
89,70,255
90,70,255
91,70,255
92,70,255
93,70,255
94,70,255
95,70,255
96,70,255
97,70,255
98,70,255
0,71,255
1,71,255
2,71,255
3,71,255
4,71,255
5,71,255
6,71,255
7,71,255
8,71,255
9,71,255
10,71,255
11,71,255
12,71,255
13,71,255
14,71,255
15,71,255
16,71,255
17,71,255
18,71,255
19,71,255
20,71,255
21,71,255
22,71,255
23,71,255
24,71,255
25,71,254
26,71,252
27,71,253
28,71,253
29,71,240
30,71,225
31,71,223
32,71,223
33,71,225
34,71,226
35,71,225
36,71,223
37,71,227
38,71,228
39,71,229
40,71,230
41,71,226
42,71,223
43,71,223
44,71,223
45,71,222
46,71,221
47,71,220
48,71,219
49,71,218
50,71,218
51,71,220
52,71,221
53,71,221
54,71,225
55,71,227
56,71,227
57,71,227
58,71,230
59,71,231
60,71,228
61,71,230
62,71,233
63,71,233
64,71,236
65,71,237
66,71,245
67,71,253
68,71,254
69,71,255
70,71,255
71,71,255
72,71,255
73,71,255
74,71,255
75,71,255
76,71,255
77,71,255
78,71,255
79,71,255
80,71,255
81,71,255
82,71,255
83,71,255
84,71,255
85,71,255
86,71,255
87,71,255
88,71,255
89,71,255
90,71,255
91,71,255
92,71,255
93,71,255
94,71,255
95,71,255
96,71,255
97,71,255
98,71,255
0,72,255
1,72,255
2,72,255
3,72,255
4,72,255
5,72,255
6,72,255
7,72,255
8,72,255
9,72,255
10,72,255
11,72,255
12,72,255
13,72,255
14,72,255
15,72,255
16,72,255
17,72,255
18,72,255
19,72,255
20,72,255
21,72,255
22,72,255
23,72,255
24,72,255
25,72,253
26,72,254
27,72,253
28,72,248
29,72,237
30,72,229
31,72,230
32,72,231
33,72,232
34,72,233
35,72,233
36,72,233
37,72,235
38,72,233
39,72,234
40,72,236
41,72,235
42,72,237
43,72,236
44,72,237
45,72,236
46,72,237
47,72,238
48,72,237
49,72,237
50,72,236
51,72,237
52,72,237
53,72,236
54,72,238
55,72,238
56,72,237
57,72,237
58,72,237
59,72,241
60,72,241
61,72,241
62,72,243
63,72,241
64,72,243
65,72,244
66,72,246
67,72,250
68,72,253
69,72,255
70,72,255
71,72,255
72,72,255
73,72,255
74,72,255
75,72,255
76,72,255
77,72,255
78,72,255
79,72,255
80,72,255
81,72,255
82,72,255
83,72,255
84,72,255
85,72,255
86,72,255
87,72,255
88,72,255
89,72,255
90,72,255
91,72,255
92,72,255
93,72,255
94,72,255
95,72,255
96,72,255
97,72,255
98,72,255
0,73,255
1,73,255
2,73,255
3,73,255
4,73,255
5,73,255
6,73,255
7,73,255
8,73,255
9,73,255
10,73,255
11,73,255
12,73,255
13,73,255
14,73,255
15,73,255
16,73,255
17,73,255
18,73,255
19,73,255
20,73,255
21,73,255
22,73,255
23,73,255
24,73,255
25,73,253
26,73,255
27,73,253
28,73,248
29,73,241
30,73,239
31,73,242
32,73,242
33,73,242
34,73,242
35,73,242
36,73,244
37,73,244
38,73,244
39,73,244
40,73,244
41,73,244
42,73,244
43,73,244
44,73,244
45,73,244
46,73,244
47,73,246
48,73,246
49,73,246
50,73,246
51,73,246
52,73,246
53,73,246
54,73,246
55,73,246
56,73,246
57,73,246
58,73,249
59,73,249
60,73,249
61,73,249
62,73,249
63,73,249
64,73,250
65,73,250
66,73,250
67,73,250
68,73,251
69,73,254
70,73,255
71,73,255
72,73,255
73,73,255
74,73,255
75,73,255
76,73,255
77,73,255
78,73,255
79,73,255
80,73,255
81,73,255
82,73,255
83,73,255
84,73,255
85,73,255
86,73,255
87,73,255
88,73,255
89,73,255
90,73,255
91,73,255
92,73,255
93,73,255
94,73,255
95,73,255
96,73,255
97,73,255
98,73,255
0,74,255
1,74,255
2,74,255
3,74,255
4,74,255
5,74,255
6,74,255
7,74,255
8,74,255
9,74,255
10,74,255
11,74,255
12,74,255
13,74,255
14,74,255
15,74,255
16,74,255
17,74,255
18,74,255
19,74,255
20,74,255
21,74,255
22,74,255
23,74,255
24,74,255
25,74,254
26,74,254
27,74,254
28,74,251
29,74,248
30,74,248
31,74,250
32,74,250
33,74,250
34,74,250
35,74,250
36,74,251
37,74,251
38,74,251
39,74,251
40,74,251
41,74,251
42,74,251
43,74,251
44,74,251
45,74,251
46,74,251
47,74,252
48,74,252
49,74,252
50,74,252
51,74,252
52,74,252
53,74,252
54,74,252
55,74,252
56,74,252
57,74,252
58,74,252
59,74,252
60,74,252
61,74,252
62,74,252
63,74,252
64,74,252
65,74,252
66,74,253
67,74,253
68,74,253
69,74,254
70,74,255
71,74,255
72,74,255
73,74,255
74,74,255
75,74,255
76,74,255
77,74,255
78,74,255
79,74,255
80,74,255
81,74,255
82,74,255
83,74,255
84,74,255
85,74,255
86,74,255
87,74,255
88,74,255
89,74,255
90,74,255
91,74,255
92,74,255
93,74,255
94,74,255
95,74,255
96,74,255
97,74,255
98,74,255
